input,comment,replyCount,label,sentiment_label,sentiment_score
Samsung Galaxy Z Fold 7,According to Samsung the hybrid watch band Is neither leather nor silicone. The outer layer is a synthetic leather like material and the internal layer is soft rubber.,2,others,NEGATIVE,0.9859458804130554
Samsung Galaxy Z Fold 7,You were scrolling through the apps and I noticed you had a blood pressure option.  Is that a hack you have completed or are you not in the US?  Thanks,0,others,NEGATIVE,0.9860059022903442
Samsung Galaxy Z Fold 7,Which watch face is this ?,0,others,NEGATIVE,0.993537962436676
Samsung Galaxy Z Fold 7,The Galaxy Watch 6 Classic looks better in my view.,6,others,NEGATIVE,0.9925172328948975
Samsung Galaxy Z Fold 7,Classic 😍,0,others,POSITIVE,0.9896718263626099
Samsung Galaxy Z Fold 7,I checked all your videos for this year and I'm surprised you guys never did a review for Huawei Pura X phone😢,0,others,NEGATIVE,0.9952606558799744
Samsung Galaxy Z Fold 7,Waiting on ultra 2,0,others,NEGATIVE,0.9593594074249268
Samsung Galaxy Z Fold 7,Time to upgrade my watch 6 classic,1,others,NEGATIVE,0.9889933466911316
Samsung Galaxy Z Fold 7,This just feels like reading out a spec sheet,0,others,NEGATIVE,0.9950594902038574
Samsung Galaxy Z Fold 7,My gallery watch 1 just died 2 weeks ago  😢,0,others,NEGATIVE,0.9959522485733032
Samsung Galaxy Z Fold 7,"My watch 8 classic barely lasts for 2 days, any tips?",2,others,NEGATIVE,0.9960134029388428
Samsung Galaxy Z Fold 7,Day 2 of asking GSMArena to make a feature walkthrough of Honor's Magic OS,1,others,POSITIVE,0.9253776669502258
Samsung Galaxy Z Fold 7,i wana get the white one i like the black but white wont feels more sporty which i like,1,design,POSITIVE,0.9791712164878845
Samsung Galaxy Z Fold 7,"I really love watching this aesthetic content from Samsung 💕, most of it is from iPhone, so I love this channel because I also have Samsung. 😊🎉",2,others,POSITIVE,0.998501181602478
Samsung Galaxy Z Fold 7,Your fold so cute,0,design,POSITIVE,0.999860405921936
Samsung Galaxy Z Fold 7,Waiting for z flip unboxing ✨️✨️,0,others,NEGATIVE,0.9905022382736206
Samsung Galaxy Z Fold 7,"Terminou de gravar o vídeo agora ela vai sair, se perfumou no final kkk muito linda 😊❤",0,others,NEGATIVE,0.9939277172088623
Samsung Galaxy Z Fold 7,Very clean✨️,0,design,POSITIVE,0.8243648409843445
Samsung Galaxy Z Fold 7,12:45 リマちゃん、初めてロブロックスをプレイしたよ😊👍,0,others,NEGATIVE,0.8013421297073364
Samsung Galaxy Z Fold 7,I wanted the words to describe your feeling within the experience but you slayed❤ Maybe music too but whatever you want 😊,1,others,NEGATIVE,0.9856144785881042
Samsung Galaxy Z Fold 7,Beautiful case on the fold.,0,design,POSITIVE,0.9998534917831421
Samsung Galaxy Z Fold 7,11:54 the ultimate gaming experience😮‍💨😮‍💨,0,performance,POSITIVE,0.9986433386802673
Samsung Galaxy Z Fold 7,Love ur video,0,others,POSITIVE,0.993277370929718
Samsung Galaxy Z Fold 7,i love your channel ❤❤,0,others,POSITIVE,0.9997637867927551
Samsung Galaxy Z Fold 7,I love this phoneeeee broooow,0,others,POSITIVE,0.9992475509643555
Samsung Galaxy Z Fold 7,"Y'all are so rich🫠
Me just bought A16 5g and I didn't like the camera quality
The photos came as grayish but overall good phone",2,camera,POSITIVE,0.9967818260192871
Samsung Galaxy Z Fold 7,Love the video 😍💗🎀💅🏽,0,others,POSITIVE,0.999822199344635
Samsung Galaxy Z Fold 7,IT'S VERY CUTE!! I ALSO LOVED WHEN YOU PLAYED SONIC SPEED SIMULATOR 😭💗💗,0,others,POSITIVE,0.9998648166656494
Samsung Galaxy Z Fold 7,Samsung is the best! I love your videos 🩷,0,others,POSITIVE,0.9998573064804077
Samsung Galaxy Z Fold 7,I have Samsung Galaxy S24 FE Gray 8/512 for 3 months more and i satisfy,0,others,POSITIVE,0.9971011281013489
Samsung Galaxy Z Fold 7,I've had my Z-Fold for a week now. It has been working well for me so far. I was wondering where did you get your phone case from?,0,others,POSITIVE,0.9964373111724854
Samsung Galaxy Z Fold 7,예쁘게 꾸미셨네요 구경잘하고가용 :),0,others,POSITIVE,0.7795680165290833
Samsung Galaxy Z Fold 7,new subbie here! love another android girly !! <3,0,others,POSITIVE,0.9994599223136902
Samsung Galaxy Z Fold 7,Who else is watching this on their Z fold 7?😅,8,others,NEGATIVE,0.9982724189758301
Samsung Galaxy Z Fold 7,Digging mine. Been with apple for 10 years.  Kept buying each new phone every year to finally realize ive been buying the same phone with nothing new. The fold is amazing,7,design,POSITIVE,0.9993628859519958
Samsung Galaxy Z Fold 7,I just switched from apple to Samsung. Had the 4s all the way to the 15 plus. Just swapped to the fold 7. I LOVE it. My coworkers all love it too and are amazed at the screen 😂,2,design,POSITIVE,0.9997629523277283
Samsung Galaxy Z Fold 7,"I know people are complaining about the price but carriers and Samsung give great trade in deals. I had the Fold 4. If I traded that in for the S25 ultra, they would have only given me 400 for the phone, so I woud still pay around 899. However, my carrier (T-Mobile) gave 1100 for my Fold 4 if I went for the FOLD 7, so I would end up with the same price. I took the Fold7. Never used the pen so no loss there. Just wish the battery was better but I have a charger every where these days. Ive had it for a fews days an love it. Never going back to the old brick design. Should you pay 2000 for this for all its compromise, hell no. But nearly everyone I know is doing trade ins to get the price below 1000 which is what a lot of people spend on smart phones already. Hell, I have Apple people in my family who buy a new Apple phone each year which does hardly any sort innovation anymore (they used to when Jobs was still around). Thats insane.",1,price,NEGATIVE,0.9968576431274414
Samsung Galaxy Z Fold 7,Finally getting my fold 7 tomorrow been waiting forever for it to come in. Can't wait,0,others,NEGATIVE,0.6656966209411621
Samsung Galaxy Z Fold 7,"Having upgraded from the ZF3 to the ZF7, thank you for this video. The ZF3 was left behind on most of the AI functions, so this was useful to try and make the most out of my new foldable.
The biggest downer for me is the size of the camera bump. I know it’s required, because you can’t bend the laws of optical physics, but now I am in search of a cover that will allow it to sit flat on a table, particularly for things like interpreter mode.
What I really like though, when compared to my ZF3, is the aspect ratio of the front screen. I can do so much more without even opening the inner screen.",0,camera,NEGATIVE,0.9940170049667358
Samsung Galaxy Z Fold 7,One of the more entertaining reviews. Bravo.,0,others,POSITIVE,0.999861478805542
Samsung Galaxy Z Fold 7,Just bit the bullet and purchased one today. Switch from Apple To S25 Ultra to Pixel and now I'm giving the Fold world a try. Appreciate the hands on explanation. This is exactly what I needed to validate my expense. I've gone through way too many hype videos that tout the same things. Appreciate you!,0,others,POSITIVE,0.9886520504951477
Samsung Galaxy Z Fold 7,"May I compliment your taste in music. Rivers of Nihl, I do approve.",0,others,POSITIVE,0.9998348951339722
Samsung Galaxy Z Fold 7,"I very much enjoy your videos. Mostly b/c I love you accent and sense of humor, but I also learn things everytime.",0,others,POSITIVE,0.9998039603233337
Samsung Galaxy Z Fold 7,Ive watched 7 tips and tricks viDs and THIS IS THE BEST ONE FOR ME!!!,0,others,POSITIVE,0.9998052716255188
Samsung Galaxy Z Fold 7,"Just switched my iphone 14 promax for this and im loving it, finally something to new to play with ❤",0,others,POSITIVE,0.9997988343238831
Samsung Galaxy Z Fold 7,Incredible phone,0,others,POSITIVE,0.999833345413208
Samsung Galaxy Z Fold 7,Big shoutout for Tech Spurt for listening to Rivers of Nihil!!! You have risen in my eyes even more!,0,others,POSITIVE,0.998917818069458
Samsung Galaxy Z Fold 7,"Best tip i got , combined motification panel",0,others,POSITIVE,0.9742266535758972
Samsung Galaxy Z Fold 7,"Double Press function set to Flashlight is probably the best use for it! My opinion, ive had it set to that on all my galaxies and it was always so helpful, especially when your drunk😅",0,others,POSITIVE,0.9977251887321472
Samsung Galaxy Z Fold 7,You just kill the thing in first 10 seconds 🤣🤣🤣 bloody honest review. Instant like 👍,0,others,NEGATIVE,0.9052625298500061
Samsung Galaxy Z Fold 7,Best phone by a mile. Absolutely love mine,1,others,POSITIVE,0.9998393058776855
Samsung Galaxy Z Fold 7,great video. and this is a perfect introduction to the phone. not too much and not too little.,0,others,POSITIVE,0.9976634979248047
Samsung Galaxy Z Fold 7,"Bought mine last week. Been back and forth from Iphone 7 to 11, switched to s22 ultra which my son still have, got. 14 pro max which i loved but wanted to change to Samsung again. I could've went for s25 ultra but it's the same all over. My first foldable phone and i love it. Something different. Thank you for the tips, done most of them😁",0,others,POSITIVE,0.9968745708465576
Iphone 17,"Visit the links below to receive up to 33% off a Casekoo case for your new iPhone 17!

US Amazon:  amazn.so/macrumors 
UK Amazon: amazn.so/macrumorsuk
Website: https://casekoo.com/macrumors",4,others,NEGATIVE,0.9967076778411865
Iphone 17,gonna upgrade from a base 13 to a 17,37,others,POSITIVE,0.9734851121902466
Iphone 17,"also the base model is now 256gb instead of 128, not sure if that was mentioned in the video",2,price,NEGATIVE,0.99915611743927
Iphone 17,Glad Apple finally put a 120 hz display on the base iPhone. The fact they were charging 800 bucks for a 60 hz display for several years is wild.,4,design,NEGATIVE,0.9822849035263062
Iphone 17,I just traded in my iPhone 12 for the regular iPhone 17. Glad I made the right decision and never regret upgrading it,23,others,POSITIVE,0.9917317032814026
Iphone 17,"Finally, a complete review with the Mist Blue colour base 17. Everyone else seems to be reviewing the green and lavender",3,design,POSITIVE,0.9428380131721497
Iphone 17,The base 17 appears to be the most premium looking for me. Air comes second place.,0,design,POSITIVE,0.784664511680603
Iphone 17,"Going from a 13 Pro to the base 17 this year. This is easily the smallest gap between the base and Pros since the 12 series. I'd like to have the bigger screen and telephoto on the Pro Max, but it's not worth $400.",10,price,NEGATIVE,0.9992352724075317
Iphone 17,"Upgrading from 14 Pro to 17 base model, it includes all I need; So looking forward to it! <3",8,others,POSITIVE,0.9996973276138306
Iphone 17,I upgraded to the 16 last year from an 11 pro (best phone ever made). I upgraded again to the 17 because this one finally gave me everything I wanted,1,others,POSITIVE,0.9964264035224915
Iphone 17,"I´m still on a Iphone 13Pro and honestly I´m so happy I havent upgraded before! I will move from the 13 Pro to the 17 regular and I will still feel like a pro upgrade, 300$ cheaper lol",3,price,POSITIVE,0.9836945533752441
Iphone 17,I just went from a 15 Pro Max to a base model 17 and I could not be happier.,5,others,NEGATIVE,0.9917962551116943
Iphone 17,"Here after Zack’s durability test of iPhone Air, and damn that x3 scratch resistance claim is real! There were barely any scratches at lvl 6 and minimal scratches at lvl 7! Apple has done it this year with their 17 lineup and Air!",0,design,NEGATIVE,0.9645600318908691
